Sheet,Sector,Metric,Category,Total Growth 2000–2023,Year,Value
Passenger3,Passenger,GHG Emissions,Electricity,0.4301729660474056,2017,4.395
Passenger3,Passenger,GHG Emissions,Electricity,-0.3661677670234813,2017,0.159147
Passenger3,Passenger,GHG Emissions,Electricity,0.4301729660474056,2018,4.409
Passenger3,Passenger,GHG Emissions,Electricity,-0.3661677670234813,2018,0.144891
Passenger3,Passenger,GHG Emissions,Electricity,0.4301729660474056,2019,4.63
Passenger3,Passenger,GHG Emissions,Electricity,-0.3661677670234813,2019,0.150667
Passenger3,Passenger,GHG Emissions,Electricity,0.4301729660474056,2020,4.53
Passenger3,Passenger,GHG Emissions,Electricity,-0.3661677670234813,2020,0.125584
Passenger3,Passenger,GHG Emissions,Electricity,0.4301729660474056,2021,4.637
Passenger3,Passenger,GHG Emissions,Electricity,-0.3661677670234813,2021,0.126879
Passenger3,Passenger,GHG Emissions,Electricity,0.4301729660474056,2022,4.458
Passenger3,Passenger,GHG Emissions,Electricity,-0.3661677670234813,2022,0.114221
Passenger3,Passenger,GHG Emissions,Electricity,0.4301729660474056,2023,4.465
Passenger3,Passenger,GHG Emissions,Electricity,-0.3661677670234813,2023,0.118661
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2000,2.064844
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2001,2.048983
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2002,2.023506
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2003,2.00013
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2004,2.005979
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2005,1.980969
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2006,1.944259
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2007,1.967491
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2008,1.947423
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2009,1.918346
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2010,1.902473
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2011,1.882525
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2012,1.87889
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2013,1.880586
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2014,1.887089
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2015,1.879948
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2016,1.87994
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2017,1.84562
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2018,1.852914
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2019,1.844491
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2020,1.791242
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2021,1.785771
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2022,1.776409
Passenger3,Passenger,GHG Emissions,Energy Intensity (MJ/Pkm)a,-0.14129638849230253,2023,1.773089
Passenger3,Passenger,GHG Emissions,Ethanol,–,2000,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2000,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2001,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2001,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2002,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2002,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2003,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2003,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2004,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2004,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2005,4.753829
Passenger3,Passenger,GHG Emissions,Ethanol,–,2005,0.332694
Passenger3,Passenger,GHG Emissions,Ethanol,–,2006,4.740924
Passenger3,Passenger,GHG Emissions,Ethanol,–,2006,0.328664
Passenger3,Passenger,GHG Emissions,Ethanol,–,2007,22.696621
Passenger3,Passenger,GHG Emissions,Ethanol,–,2007,1.56436
Passenger3,Passenger,GHG Emissions,Ethanol,–,2008,24.533023
Passenger3,Passenger,GHG Emissions,Ethanol,–,2008,1.679632
Passenger3,Passenger,GHG Emissions,Ethanol,–,2009,27.00785
Passenger3,Passenger,GHG Emissions,Ethanol,–,2009,1.837404
Passenger3,Passenger,GHG Emissions,Ethanol,–,2010,32.55244
Passenger3,Passenger,GHG Emissions,Ethanol,–,2010,2.204671
Passenger3,Passenger,GHG Emissions,Ethanol,–,2011,47.30779
Passenger3,Passenger,GHG Emissions,Ethanol,–,2011,3.179934
Passenger3,Passenger,GHG Emissions,Ethanol,–,2012,48.717005
Passenger3,Passenger,GHG Emissions,Ethanol,–,2012,3.255892
Passenger3,Passenger,GHG Emissions,Ethanol,–,2013,45.151338
Passenger3,Passenger,GHG Emissions,Ethanol,–,2013,3.003732
Passenger3,Passenger,GHG Emissions,Ethanol,–,2014,47.509689
Passenger3,Passenger,GHG Emissions,Ethanol,–,2014,3.143732
Passenger3,Passenger,GHG Emissions,Ethanol,–,2015,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2015,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2016,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2016,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2017,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2017,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2018,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2018,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2019,
Passenger3,Passenger,GHG Emissions,Ethanol,–,2019,
